bestAnswer,score,Cuisine,NumberOfReviews,Rating,RestaurantId
0,3.48E-01,italian,292,3.5,BiNtCoIGo00Lua93hOrj3Q
1,9.95E-01,italian,382,4,ieoPAi6nbdEkrwv4vGVSwg
0,3.48E-01,italian,380,3.5,2ZbGLUZpaJO8mdxi7UaVMQ
0,3.48E-01,italian,325,3.5,mOoZZa6WIsgihc_TqyQcXw
0,2.11E-01,italian,51,3.5,bmcIFCtXLzkQIgLmDVXs3A
0,3.48E-01,italian,102,3.5,CBsNd6iuSyiSMPw2pOzRHw
0,3.48E-01,italian,158,3.5,VlaFY8ASgOvrzZ3I8sG6Dg
1,8.37E-01,italian,593,3.5,MA1QPFSYddVq_KzEldpcRg
1,9.95E-01,italian,102,4,cRUuiiEW7F0uqtgSG-sKCg
0,2.11E-01,italian,40,3,jMdziYLNYGDCegkFQ4lTQA
0,3.48E-01,italian,163,3.5,e7jRn5TNlF84k7PuvJ1MOA
0,3.48E-01,italian,144,3.5,pgtgGAAuHMT0KTm3CDPQsA
0,3.48E-01,italian,115,3.5,yXwzpfdsDQqg9k5odYonFw
0,3.04E-03,italian,51,2.5,NrQWdh3TdWzAQxJQQq_xJw
0,2.11E-01,italian,34,3.5,fowyb5DnUydqFodInCQyQQ
1,9.95E-01,italian,134,4,AoezuAP-QOH6JZZOmyzJLg
0,2.11E-01,italian,82,3.5,_Klr6rynJ4b_oc7ehRPoZA
1,9.95E-01,italian,269,4,-8_vEcBA2Lqd8786S-Ss-g
0,3.48E-01,italian,230,3,pwzLpR9ys1NkE3ppjT88MQ
0,3.48E-01,italian,191,3.5,BpdlX1j1-FbOC1dWIrZv4w
0,3.48E-01,italian,159,3.5,RlZ2yMb3gHs5Vmze9OEh_Q
0,3.48E-01,italian,146,3.5,XO43OJWeAOS0Z-hqzhKgvQ
1,9.90E-01,italian,69,4,rlfy0pXZvvkDe7OWsM_tnw
1,9.91E-01,italian,19,4,noi4EYAFaINdGBdDLYNPvQ
1,9.90E-01,italian,32,4,QaKCzEE7A8q6HMp2IfkAWg
1,9.95E-01,italian,446,4,U8Ljrx-w5otdMZNFhw5piw
0,3.48E-01,italian,346,3.5,3O8IdtlrHNBzxEnPGD1ONw
1,9.95E-01,italian,486,4,GqTgQEqwf3k5JyE7DHDhjw
1,8.95E-01,italian,238,4.5,Q-yTbpW4vrq80oRW40W_Pg
1,9.95E-01,italian,315,4,WmK7GXwOnLSTRN1ocyUThg
0,2.11E-01,italian,33,3.5,n99_L-hi17HVzYyBlNmKCQ
1,9.95E-01,italian,179,4,w7vYoiRdKyF3QJfNlAc0sg
0,3.48E-01,italian,296,3,7dhXkHB_Eg1UJ7Yf9wQCjQ
1,9.90E-01,italian,81,4,Vm6_cXz8hbvZhot0m1aaRg
0,3.48E-01,italian,210,3.5,wq43ljNSuSMG81qKHE7YpQ
0,3.48E-01,italian,375,3.5,Bh1JBgQWZl9zct46uw_FzQ
1,9.95E-01,italian,193,4,_V7YsDQ4Lb41rqfkuPzm1w
1,9.95E-01,italian,147,4,FPn0Akg3fEwdoUuSQK9Q4Q
1,9.90E-01,italian,58,4,wOq-Jt26jnFf_rhF4r5D6w
0,3.48E-01,italian,160,3.5,Hm08ax_3XYLp_1XUXlAOmQ
0,3.48E-01,italian,407,3.5,2FP0l2DLhhXKFB6WIRsHhg
1,9.95E-01,italian,104,4,CygcAgexrpJGY8iWp7QqnA
0,2.11E-01,italian,28,3.5,gARo8FDYwb8IXRSI25BWIQ
0,2.11E-01,italian,31,3.5,3LNdlijyfwmKyf_KD1MAZg
0,3.48E-01,italian,128,3,uy9JPyjgthV64RCJN-EyAw
1,8.37E-01,italian,618,3.5,6_QdpGBllowmf94fqZr68Q
1,8.13E-01,italian,10,4.5,Gcgk6wz6itQ3D8P1Yf_5zA
0,8.51E-02,italian,1,5,LWKP6KiGzmjDZMPYUzE9yg
1,9.95E-01,italian,211,4,CmYpP-qt1YFDBrBjdPL97A
1,9.95E-01,italian,124,4,3Sm7_Nhnj12r5RhianvrbQ
0,3.48E-01,italian,336,3.5,hVqZ4vihjL1gFTD-KdX-Tw
0,3.48E-01,italian,274,3.5,76y4aMBY0lT6zfJLy2EH-Q
1,9.95E-01,italian,155,4,25npnVAlhRjguunYS8zy8w
1,9.95E-01,italian,366,4,WE_dce2JKcv-VoFNaqiJ4w
1,8.95E-01,italian,102,4.5,_eImQkZt0MlQ0jLZH2LrTQ
0,3.48E-01,italian,269,3.5,cbhdOSn-nezgnH3lxPJM_g
0,3.48E-01,italian,430,3,BP0Uujyof1WKGkLuPbTLKQ
1,9.95E-01,italian,363,4,WNOUPEZ6J8SZVSaK6Q3e-A
0,3.48E-01,italian,224,3.5,K9kL1ice5jlkPXcNyTus3Q
1,9.95E-01,italian,159,4,ft2OPgLsquG9d7XrBLULng
0,2.11E-01,italian,72,3.5,yA6X0jOWMJW0FRewgyUy9Q
0,3.48E-01,italian,199,3.5,3FCxi2imtP_wMgsgsqIQOw
0,3.48E-01,italian,248,3.5,LJwkhP2vjRKKjyuRY1ql4Q
0,3.48E-01,italian,249,3.5,MDKKkw4fwL9ca3j-p0grvA
0,2.11E-01,italian,81,3.5,u74abDRXzo1vVhM-m5To5g
1,5.97E-01,italian,3,4.5,fIY1Nxn5AOlKTY5chy54nA
0,3.48E-01,italian,391,3.5,#NAME?
1,9.91E-01,italian,16,4,aQvcfJ7p_oDEXUZOnUcYCg
0,3.48E-01,italian,148,3,RMKKsZYt4Xsyq3nRGFPqdA
1,8.10E-01,italian,58,4.5,75s8ErSnvhVTFx1Z4PRGqw
0,3.48E-01,italian,129,3.5,LYkx0_gmy-RrJQBPYzulNg
1,9.95E-01,italian,167,4,InmlNc9iVwzXBqRIB8T19g
0,3.48E-01,italian,123,3.5,UZyJLP50F9PiytmdQ8LXTw
0,3.48E-01,italian,126,3.5,XcfZqLrXdABSZLViQ34VTw
1,8.10E-01,italian,31,4.5,bZZzJ2IJiL-ZAn6qen0-xA
1,8.13E-01,italian,10,4.5,i6xP3ZfL78PXg2gjsOz-og
1,8.10E-01,italian,81,4.5,3IjBYkdXARUQXUEBeJ9KLg
0,3.48E-01,italian,314,3.5,vFsjObMTImsnM_DzVo4N3g
1,9.95E-01,italian,423,4,Y3xDbSHXs6apMA4JLGJZ1Q
0,3.48E-01,italian,378,3.5,gjZpcE-X4zQOEqWQPelLgg
1,9.95E-01,italian,250,4,r_QyrpiVTXFva14r0mB_OA
1,8.37E-01,italian,591,3.5,jDIVPYpxQAk1HUAi0NIlQw
1,9.95E-01,italian,415,4,mk3UxnO9MQlJMsr_mMG9yQ
0,3.48E-01,italian,155,3.5,So6xT7Hl0HDcPqipvGfZdA
1,9.99E-01,italian,564,4,lxPVSGnZ7YTiO5OGrqBS8Q
1,9.95E-01,italian,400,4,T_vLaKsuyJPDpsrSZuc7WA
1,8.13E-01,italian,9,4.5,cUJQU0enEjgbQjV8CDRfJQ
0,6.05E-03,italian,217,2.5,tj2hUmq3mPYKs_NnzSu7_g
0,3.48E-01,italian,257,3.5,fmdEiai0e4agyTEqFUWJmw
1,9.90E-01,italian,56,4,vCqcAGPFRN0pA7vjjJYwzA
0,3.48E-01,italian,245,3.5,77llOAEwInvK-oC2AHZ4nQ
1,9.72E-01,italian,3,4,18kntsoskjewKFy_vQhlpQ
1,8.13E-01,italian,10,4.5,iSSXEqqivON7bAUGvzz7Iw
1,9.90E-01,italian,72,4,m4MPLIv-WsGdcB7GReE06Q
1,8.37E-01,italian,586,3.5,I8wk0uwL6R0RhSprSlPvNw
0,8.51E-02,italian,3,3,Lb-9eD1g5eFjcYKAdutPWQ
0,3.48E-01,italian,156,3.5,piH-TNcmjLq2NHE4ZtbrBA
0,2.11E-01,italian,60,3.5,nU9lEZpCnR7V_M14xV19NQ
1,9.95E-01,italian,125,4,wqXnUldj2H2XMa_frZxcwQ
1,9.95E-01,italian,168,4,n7JhermRt4mULT2bS_18kg
0,2.30E-02,italian,146,2,peQyNDEBpzmGgppn7wx0Cg
0,3.48E-01,italian,244,3.5,xKZSIBaGkXX7ppIceuhiQQ
0,2.11E-01,italian,72,3.5,EU47dsc_vvByG3qPIMyRog
0,3.48E-01,italian,177,3.5,Hc0p6xWxJthMZIlckFzgZA
0,6.05E-03,italian,158,2.5,KZHeT-AgZnF6iYCVsucClg
0,3.48E-01,italian,354,3.5,KOaeW18qq4C03Dfd06IXPQ
1,9.90E-01,italian,51,4,LdWyeeV8DuYINKVTghFwrg
0,3.48E-01,italian,429,3.5,EJOpdpy6QPTtmC7Fn04yHw
0,2.11E-01,italian,48,3.5,cwr8Mq0C2Pt0qUMj5CT8zg
1,9.95E-01,italian,87,4,CGah1h1clhuptjHaecu6xw
0,2.11E-01,italian,53,3.5,nBy8KtcUHktPFKw-VClG1A
0,3.48E-01,italian,258,3.5,pL6cM2TPwvXqeGTrg7yN4Q
0,3.48E-01,italian,223,3.5,9HuYLy_4hmQWkbKlKyWagQ
0,3.48E-01,italian,165,3,CfFfmyLid2ARJiMIco0YvA
1,9.95E-01,italian,103,4,m9vF9JrNMBmwYXci6ERO8Q
1,9.95E-01,italian,179,4,JliAIBARXi9uISzNG26DVw
1,8.95E-01,italian,152,4.5,ZgSLZ3ap7GG6qbt_9Plb6g
0,3.48E-01,italian,105,3,8g95MG62NvcR1fmMZcBIyA
0,3.48E-01,italian,151,3.5,kR_YpqhY8OxWhM_Ile1QZw
0,3.48E-01,italian,128,3,uNC4geWdSHKLIXJFAUyGCg
0,3.48E-01,italian,137,3.5,mYRdxAQaO_o-Fp5NdKskUQ
0,3.48E-01,italian,384,3.5,ZqIFN8MctXVR1Y30Bsohtg
0,3.48E-01,italian,219,3.5,W8-g8yoLUuLq_US8NqnDhQ
1,9.95E-01,italian,165,4,Zub6WrbrS_4XMI1mPbyeiw
0,3.48E-01,italian,285,3.5,MyVbXtvst8X7sbR7gUA_ug
1,9.90E-01,italian,24,4,1qNI-1pyHBvHIdZqXSvJ7Q
0,3.48E-01,italian,331,3.5,1hZo1zfvLVN687_D7latyg
1,8.20E-01,italian,12,4.5,2Q6-R8l_ecJNPmmHA9iIkA
1,9.90E-01,italian,61,4,LQakVBka0axtU8IwOzXyIg
0,3.48E-01,italian,199,3.5,wmT2ZK9Z9srX8UUR5D1q_A
1,8.95E-01,italian,104,4.5,iV5yy8EbjsPoYWtjRhB61Q
0,3.48E-01,italian,95,3.5,dsxgbkIKyu7x7JgpAKeZPA
1,9.90E-01,italian,55,4,eby9pE6FzmwjoYRVzDpzew
0,3.48E-01,italian,147,3.5,nhphKYpLl-pgRrEgZ1Kl2g
1,9.72E-01,italian,1,4,xzeBLxzdBgHR-wOHoWd0JA
1,9.95E-01,italian,156,4,XWNamjD2mSpk56B6z1HT9w
0,3.48E-01,italian,289,3.5,jtG2vc_qkBOwcaxFBYfYZA
0,3.48E-01,italian,94,3.5,OmB4X44Ru8gjD6qgSNlXdg
0,2.22E-01,italian,14,3.5,F-eRrDik2KK0sNjpGiNbAg
0,3.48E-01,italian,244,3.5,CfFjKWynWAFLO9mUTxe4Zg
0,3.48E-01,italian,203,3.5,e9M8VuRrlOaLgVxf-ljt1Q
0,3.48E-01,italian,83,3.5,Pb2HqSO0SP8HymbZM099hg
0,2.11E-01,italian,74,3,ZIlCi38S2pcWuHlpMxvG7w
0,2.11E-01,italian,32,3,aP2gsHT_aBFpXOD7tvPONg
0,2.11E-01,italian,66,3.5,DJsoVgloRAOrsGM2HQKDoA
1,9.90E-01,italian,24,4,OY70rYTi8Qtmb89IWRUOaQ
0,2.14E-01,italian,8,5,Ei2EzQRUAqARjGc7OUtMKQ
0,3.48E-01,italian,335,3,ufntl2yxDlAzPJ6G73eAcQ
0,3.48E-01,italian,132,3.5,Irw7QQBsndbB2ATXeB4pYA
0,3.48E-01,italian,176,3.5,WBXiKTyBBE5GUN_c2VD5bA
1,9.95E-01,italian,292,4,NBeQAgTo9hlJxgp9xbMO-w
1,9.90E-01,italian,62,4,OHgGIQm3TLyBCi2oxgRYWg
0,3.48E-01,italian,95,3.5,Gun7lX-5SYRWzJsNsu-U6g
0,3.48E-01,italian,107,3.5,i5cdbiw1KRyg4w0X44ZBwA
1,9.95E-01,italian,175,4,I0i9YzRBQn6MKIUFIHpeBQ
0,3.48E-01,italian,222,3.5,0frCoaUJ_XWiz1BXiHBcwg
0,3.48E-01,italian,148,3.5,klVfGJTnunYSSGuTv0XA-Q
1,9.95E-01,italian,396,4,Hv_jHNuw63oO-jtNXuWDVQ
1,8.10E-01,italian,45,4.5,T4G8DbZnX8aZ4lwY62gE7g
0,3.48E-01,italian,182,3.5,O6RBNHBleB0mCb2dAanxCw
1,9.95E-01,italian,263,4,aUaTY2nqM7FrYvShh14L1w
1,8.10E-01,italian,49,4.5,qx0CdTCbAM7Dzas1naOaeA
0,2.14E-01,italian,6,5,EBLnoiBasjn_56UfTCnNsQ
0,3.48E-01,italian,113,3.5,GSZvuUdsCPisoNbttCqEvw
1,9.90E-01,italian,47,4,XVWogwA8XncHqRY4JVN9eQ
0,3.48E-01,italian,364,3.5,lXzK0i9VnocLzPFwmEQ8Aw
1,9.90E-01,italian,56,4,oEjWa3AETzPQfM3S1wRiLA
1,9.95E-01,italian,85,4,PccEsrdFfkB3UsVndMspLQ
0,8.51E-02,italian,1,5,abZ4u8fEVeqtlxQNFhjyIg
1,8.10E-01,italian,39,4.5,ppUU-p6yH6IMa7d_UrYkaQ
0,2.11E-01,italian,27,3.5,h2HPWsBX3ABNvLHbP3KzqA
0,2.11E-01,italian,27,3.5,uE5Sfh0p_E8FeJKgBt9iUA
1,9.95E-01,italian,221,4,UjzSeETESWzramhdOdWKKQ
0,3.48E-01,italian,90,3.5,SJwnDYp53mHEbeZK2nXnbg
0,2.11E-01,italian,52,3.5,LQcacQ7YYlPK2dMWWoy48Q
1,9.95E-01,italian,149,4,H5d3Lgkk8onZ6tq0mUyvig
1,9.95E-01,italian,154,4,V0zC3awsklyxC0GFzmaTLg
0,3.48E-01,italian,225,3.5,jryzOo2UaHOeZqQkkezENA
0,2.22E-01,italian,14,3.5,njVlqTOaQUEjDRJV_KRcjA
0,3.48E-01,italian,233,3.5,UtyDjJSV2TYifsPhlHn_7Q
1,9.90E-01,italian,54,4,vAMKgIUWCrYxjfhceCCNAQ
0,2.11E-01,italian,24,3.5,aZONncGgZrLtISLq7ili7g
0,3.48E-01,italian,121,3.5,t2PfNlD-FjIaWskHDIizwQ
0,3.48E-01,italian,199,3.5,0sR9gXJYvnSuEUaqiEmvRg
1,9.95E-01,italian,122,4,iKv8UHV5jTqf4QGdwCmQ-w
1,9.95E-01,italian,178,4,01SkXAbqL1b465WSGtg3VQ
1,9.95E-01,italian,99,4,0xS2Jj-RZuFQKgxEWuVxzA
0,3.48E-01,italian,159,3,z5-TEI72RVwwtWG4CEggLw
1,8.20E-01,italian,20,4.5,iT4INdhYuFBHZ8mvbVi1xQ
1,8.63E-01,italian,852,3,5xeTONqSB8hIXdPkhQQW7g
1,9.90E-01,italian,72,4,#NAME?
0,3.48E-01,italian,220,3,nvisU3jrXgA7xL5nEt3iXA
1,9.95E-01,italian,129,4,snjLnv4jLhP9BZrKlQ3uNQ
1,8.95E-01,italian,435,4.5,OTpQbSQNGiGudqJKJASmpw
0,3.48E-01,italian,123,3.5,LabSxRGo6IsFIiPKNLGKBw
1,9.90E-01,italian,22,4,3koQihtL0aIYzjJweMLDnw
0,2.11E-01,italian,33,3.5,y711WFkVb70bTD0aO0xG5Q
0,3.48E-01,italian,241,3.5,IUMTe7g19htqG7MXrsP5NQ
1,9.95E-01,italian,454,4,z0ISq18mrnq9y3AupMn7MA
0,2.11E-01,italian,29,3,2F-7XCoPS1mbdy9ioqWuqw
0,3.48E-01,italian,244,3.5,wnXdgkWYN0p4SEl_AdMzLA
1,9.91E-01,italian,20,4,8jbR4ddFKKBY3ZOZRP7M-w
0,3.48E-01,italian,130,3.5,tZVN5tsprJpUOF953jcg1w
0,3.48E-01,italian,181,3,h_sq1vPUFjBs2nHb62slDg
0,3.48E-01,italian,497,3,8TEx2Za-zM_pP5MU1t8HxQ
1,9.90E-01,italian,71,4,BVg-2qLuc1owrEE1oQjXRA
0,2.11E-01,italian,59,3.5,sdCfPc817qZPfKTmlYSGTQ
0,3.48E-01,italian,174,3.5,mwDGX4OH3smoducpde2Elw
0,3.48E-01,italian,146,3.5,L0hPFGt-sD_QVmhr01SSEQ
1,9.95E-01,italian,208,4,J9r0qorwR0tKOhrCcl1VGQ
1,9.72E-01,italian,1,4,MZK5cpG1WWFV5a0663UUgA
1,8.95E-01,italian,154,4.5,vYLP5X5b7w9hskxeRkk9eA
0,3.48E-01,italian,311,3,hFeGYPt9M5dd_KXG9a_ePQ
0,2.14E-01,italian,7,3,RtqDRTkNRUmkIhe_MmosBQ
0,3.48E-01,italian,181,3.5,q4PeH_gD5Lz5G6IxZz4zzg
1,9.90E-01,italian,28,4,6C5Mrj3f-6nSnFEJoy84GA
0,3.48E-01,italian,105,3.5,MfOl9uzuQj8Wl2g8NRYl0w
0,3.48E-01,italian,200,3.5,G-op2xLJqocfg1AwJNge8Q
1,9.72E-01,italian,1,4,26BmJf4fIKVJL_3lYYgOZw
0,3.48E-01,italian,207,3.5,qoVVQZpwXPxX_wL5qKzy0g
0,3.48E-01,italian,118,3.5,uvQM9dckyv8RZB3hQYrKKw
0,2.11E-01,italian,60,3.5,XxZOE4Cq6ZBWGxZ4AVDNng
1,9.95E-01,italian,113,4,gfrkJA7Kh3k8Kyl7aJ0m1Q
1,9.95E-01,italian,191,4,rDcXfsees9Yiz47MRRhI9g
0,3.48E-01,italian,197,3.5,4SN0mwVSzVkFTpb_aH8cgg
1,9.95E-01,italian,156,4,q8wlm_XUjmSsTdTQKt2qbQ
1,9.95E-01,italian,344,4,p-BHJdQ57eM-WlKTP7B44w
0,3.48E-01,italian,217,3.5,J17UnrHP-kDBaaQzhIUWLQ
0,2.22E-01,italian,17,3.5,gyxhAi2kxwf07cfAnksLuQ
0,2.11E-01,italian,32,3,4N-M8lplRLSTGveJO6OB2A
1,9.95E-01,italian,162,4,aca-2JNOr0_65Idz4dnm1g
0,2.11E-01,italian,30,3.5,4Z6DIdnvdTaXjn26L3-XbQ
0,3.48E-01,italian,196,3.5,AevRIon-_YHQ2FCO-L120w
1,9.95E-01,italian,229,4,R3zLNeyNbmPJ09URzXgGfA
0,3.48E-01,italian,134,3.5,sAhSxnsrDuCXJOpoJcJ1fw
1,8.95E-01,italian,136,4.5,XTSScqbNujYlE7c_nHmS1g
1,9.90E-01,italian,52,4,ezu7Ai6ADfHDYCklvuipWA
0,8.51E-02,italian,3,3.5,sbIF4E32vNiznX4Cs2lZBw
0,3.48E-01,italian,98,3.5,cRfAN-SRlFuaSd-mp-9iiQ
1,9.90E-01,italian,4,4,UZSaj4C3jEPE1mW8TDFI0g
0,8.51E-02,italian,1,5,UYL80kyU0WvpJXySIQ6boA
1,9.90E-01,italian,10,4,C-vPmRqpFyHq-iUhvi7N9A
1,9.95E-01,italian,215,4,lOSLnTElmUVC_vCP0q23TA
1,9.95E-01,italian,120,4,oOr6Ta5gZyDl6PyZ1cq7pg
1,9.90E-01,italian,33,4,_PuFiGuRqAbc4QKd8LNsBQ
0,2.11E-01,italian,40,3.5,R1vNSSTmLsdVsOAjCFg3jQ
1,9.95E-01,italian,101,4,dbCTJp9ENDVIquxBWONzWQ
1,9.72E-01,italian,1,4,L7zSGgGAgt4OKb0c_TrYEw
0,3.48E-01,italian,125,3.5,505bv6h3VnN6SekdHCr8Sw
0,3.48E-01,italian,104,3,hXIMuwoGoSKnvHdiMDkMnw
0,3.48E-01,italian,182,3.5,gNFZnphlgmtGQOBwf4GPiA
0,2.11E-01,italian,32,3.5,LEvgzmAhw_pGloHv49g41A
0,3.48E-01,italian,282,3.5,6fjcZtaEtrmIas-WNss-eQ
0,3.48E-01,italian,183,3.5,7lrqNMCmnC46t0sL4M5WPg
0,2.11E-01,italian,65,3.5,C3UsLxRyuTM7bTKqs-R1qA
0,8.51E-02,italian,1,5,oU8KphUV693RG-QnYIOzlA
0,3.48E-01,italian,91,3,C0BDERmHvzTKYA7fghZW-A
0,8.51E-02,italian,1,5,7dYie1rBWQVxfcGbYYTYCw
0,2.14E-01,italian,7,3.5,2SCqfZsvDYUyDsv-3d5BBA
0,3.48E-01,italian,99,3,Y7-Ko38e6vwoiCfGn1xEJA
0,2.11E-01,italian,82,3,l-oj1yA5liiFEEwoi-1ELA
0,3.48E-01,italian,155,3.5,Wg4Mu4YXL_1NSVF9LAH_9w
1,8.10E-01,italian,28,4.5,VHkiswx23peLA9Y8rHMo7Q
1,9.90E-01,italian,28,4,doV-s4WRWBo5IowgAQ_zgg
0,3.48E-01,italian,99,3.5,rRZYQWB3QGqsaVkY1nT3SA
0,2.22E-01,italian,18,3.5,SbTzGaRAxAf_W_b30598jQ
0,2.11E-01,italian,79,3,1-tTWAxTZq3fpt-Pm1iHjA
0,2.11E-01,italian,58,3,fQdl3dsTsHg2t5ZCF6bkqw
0,3.48E-01,italian,194,3.5,7QUfJwuPgiTYa96TUqmzvQ
1,9.95E-01,italian,207,4,cS2dquz8jSagXqeVKBwSsg
1,8.10E-01,italian,60,4.5,Q6y8hxohtBjzbnkdyuU1zQ
0,3.48E-01,italian,92,3.5,uQBlitra7XJTFJPXUGWBJw
0,8.51E-02,italian,3,3.5,YUG6tGBJyvdmHMlQ5skYPA
0,2.22E-01,italian,20,3.5,SypOPguylwFB43x2qK2a_Q
1,8.10E-01,italian,29,4.5,plJ4BGHV0UIV4CATZpBtBA
0,2.11E-01,italian,70,3.5,#NAME?
0,3.64E-02,japanese,3,5,#NAME?
0,1.78E-01,japanese,89,5,Je2MuObgrne2wSKhD5MZ0w
1,9.76E-01,japanese,27,4,LRyA5LakzQpv1t6pX-AcGg
0,9.79E-02,japanese,24,5,LjAt-SP7BwIpp56TZHVsWA
1,9.99E-01,japanese,927,4,RElijPqDOAPTHT3J4n_FEA
1,9.99E-01,japanese,1175,4,oTkzgr7hzOAdlP99Auj3GQ
1,9.99E-01,japanese,3078,4,TN4RnyqHMSupRFot4Q-_EA
1,7.76E-01,japanese,140,4.5,PBowYD8-vzqbv4yx0TilVg
1,6.34E-01,japanese,23,4.5,R9jTfyPlnfk23gy8VCCVAg
1,9.88E-01,japanese,218,4,m1cJLpDN4B-_0hGgPfe5OA
1,7.76E-01,japanese,358,4.5,axqp3pGJXnTLgq2QrPyDyQ
0,1.78E-01,japanese,462,3.5,hvrQQ0YWqgw0__OnofqXag
1,6.49E-01,japanese,13,4.5,VxVcva5YiUrwq2j4eJCFAQ
1,9.99E-01,japanese,991,4,ONQRhDuWv0e9R5xOiI7YAA
1,9.99E-01,japanese,1605,4,7iY35991NhQ1AShJZCNZgA
1,6.34E-01,japanese,39,4.5,YoR6ouUwehLFnBQ7RAjPlw
1,9.76E-01,japanese,44,4,zuD-iB7hV_dnf_JzBk_DCQ
0,1.78E-01,japanese,95,3.5,SEPjcYB9-BUcilZAk7RR9w
1,9.88E-01,japanese,207,4,i8F0fnempD5fTb2CxbwKDw
1,9.99E-01,japanese,1134,4,J9UA6rzI5WW_cDGjwDnF5g
1,6.49E-01,japanese,16,4.5,uK1U9Ny7p2DsNR_B8w2SkQ
1,7.76E-01,japanese,88,4.5,hdiTkEnD14VpXNl-APTg2g
1,9.88E-01,japanese,492,4,xrnk8mgoV7up6fauVmugpw
1,9.99E-01,japanese,2746,4,t1w4qyqyfEdTPhoy-5t3FA
1,9.77E-01,japanese,16,4,ci457I10hOtr9PpEQ5wpZw
1,9.88E-01,japanese,428,4,vec8jeVbbSGzVlStl0Xp_Q
1,9.99E-01,japanese,875,4,6qzNc9Z9DHYYleKqrW_K3g
1,9.88E-01,japanese,284,4,cOXYWZ_GTX-_ue_kveguRg
1,7.76E-01,japanese,287,4.5,OFfZUS-nu6NDnsWe1B2bUQ
1,9.88E-01,japanese,379,4,Fb8vIbK7jc_6cTDJ4tOKTA
1,9.88E-01,japanese,352,4,ynIx549QFj29o84y1RSGyw
1,9.99E-01,japanese,1158,4,YC-wGlO0oOkEIaCEDZv-ag
1,9.88E-01,japanese,90,4,z_yu_Qo1xTLeYPBqBM5igA
1,9.88E-01,japanese,132,4,enDIsmxSG2bQccQWgGNcbg
1,9.88E-01,japanese,365,4,xFp3xSQ43J-i7nmJfNBsZA
0,1.78E-01,japanese,207,3.5,nnSyjwIkhbJIBMiBtch_BQ
1,7.76E-01,japanese,157,4.5,diz6_4TVSP6EdWEZCZ0Acg
1,6.34E-01,japanese,60,4.5,FXimZKjpMjbDR20M2ruhvg
1,9.88E-01,japanese,293,4,alFl7eiu6Go-YxZAdp88Fw
1,9.51E-01,japanese,639,4.5,8fr5FYU1ip0phERt1mrekg
1,9.88E-01,japanese,485,4,wQU3LMmOPNzxL-ptOi_F5w
1,6.38E-01,japanese,8,4.5,GBk_i2qnjMtQIt_ntJpzbw
1,6.38E-01,japanese,7,4.5,qNyUkJJjg1Tu6XmhAUU1sA
1,7.76E-01,japanese,223,4.5,pNe8ZCkGTe4cXfKdOF7kYQ
1,6.34E-01,japanese,42,4.5,e-G1yC5u8LOcQ-fx0Lxthw
1,9.99E-01,japanese,1278,4,i8ejDDR4COtukAAA1Ls5fw
1,9.99E-01,japanese,1146,4,P_UREWCQxEYVbBa-KW_Wew
1,6.34E-01,japanese,26,4.5,Vf38zUk09gMgEzg60BrACA
1,9.88E-01,japanese,126,4,HC18oDJ2svQoXIddP-wuyw
1,9.88E-01,japanese,236,4,u0qfikB-ppp6UwoNKqxlRw
1,9.76E-01,japanese,53,4,XL6EJm_QKNnxeGiSJXXbUg
1,6.34E-01,japanese,81,4.5,L3reOLLPez7lnOhyfCpvkg
1,7.20E-01,japanese,875,3.5,RjeW_l8OF99rn5df5-Rj4g
1,6.34E-01,japanese,57,4.5,gk9TTbVQxBPMRm66xR9l6A
1,9.88E-01,japanese,138,4,DNSFvZtdsqkaidmFSpm-Jw
1,7.76E-01,japanese,277,4.5,AjlmpAQV8W4--y0EksO-9g
1,9.88E-01,japanese,239,4,ZOpnIsm7ihoO1gq2YmGdzw
0,3.64E-02,japanese,3,3.5,s_DIwes25b1jRx1ZN5BF_Q
1,9.88E-01,japanese,225,4,K54qUgd274Fj_LvHCjeSFw
1,9.76E-01,japanese,50,4,Icp3dY947JKh6MR0IQlxTQ
1,7.76E-01,japanese,103,4.5,n1xpGOPa7XRq4or7QLjzHw
1,9.76E-01,japanese,44,4,OOZgZGmiKocoYRgUOupEcA
1,6.34E-01,japanese,43,4.5,4eAgPj7eKonKAtk64kgUfQ
1,9.76E-01,japanese,10,4,Eqz2pL3xHnr_72fxDXa2IQ
1,9.88E-01,japanese,233,4,j-a8HUcsBJXHV2IfF786jw
1,9.99E-01,japanese,989,4,SxKvgnkMMZdhBJcxxKQnww
1,9.76E-01,japanese,78,4,55jx0bYJ-odyqKKSrDXtPA
1,9.88E-01,japanese,127,4,k2p78r6NOhYYb_5QOORGcA
1,9.88E-01,japanese,219,4,KJTTqIxuB0BEsYxLaYyAZw
1,6.34E-01,japanese,23,4.5,EYdkw-pxPCg7W15hD00_bw
0,1.78E-01,japanese,90,5,AFt1Qcec4_JNr6PWpkRYyw
1,9.98E-01,japanese,674,4,wjIyCBEpCG_HRp8veiI0YQ
1,9.88E-01,japanese,247,4,aK2ipD9K8-usBw_gkvvJuw
1,6.34E-01,japanese,38,4.5,bokNBgAa9rmMMO8dkZVR1w
0,1.78E-01,japanese,118,3.5,#NAME?
1,9.76E-01,japanese,47,4,frrsYSWppFwL10u01SOAVA
1,7.76E-01,japanese,361,4.5,7OMGEtFWT6sdd9TVuoGqJQ
